sentence_id,token,tag
5906,aufnahmen,O
5907,ard,O
5908,zeig,O
5908,mir,O
5908,eine,O
5908,komödie,O
5909,lampe,O
5909,an,O
5910,hey,B
5910,swisscom srf eins,B
5911,zeig,O
5911,mir,O
5911,tatort,O
5912,rtl zwei,B
5913,sat eins,B
5913,bitte,O
5914,guide,O
5915,zdf,O
5916,gu,O
5916,guide,O
5917,guide,O
5918,tv,O
5918,programm,O
5918,anzeigen,O
5919,start,O
5919,netflix,O
5920,srf eins,B
5921,drei plus,B
5922,vier hundert sekunden,B
5922,vor,O
5923,zeige,O
5923,weihnachtsfilme,O
5924,zdf,O
5925,ard,O
5926,rtl,O
5927,rufe,O
5927,ramona,O
5927,graf,O
5927,an,O
5928,zdf,O
5929,sf eins,B
5929,einschalten,O
5930,dreissig,O
5930,sekunden,O
5930,weiter,O
5931,netflix,O
5932,gehe,O
5932,zu,O
5932,rtl,O
5933,zdf,O
5934,rai,O
5934,uno,O
5934,bitte,O
5935,schalte,O
5935,lichter,O
5935,aus,O
5936,auf,O
5936,krimi,O
5937,sender sechs hundert sechsundsechzig,B
5938,sender sechs hundert sechsundsechzig,B
5939,zeig,O
5939,mir,O
5939,srf eins,B
5940,suche,O
5940,den,O
5940,film,O
5940,jumanji,O
5941,szene,O
5941,wohnzimmer,O
5941,ausschalten,O
5942,schalte,O
5942,den,B
5942,sat eins,B
5942,ein,O
5943,srf zwei,B
5944,starte,O
5944,netflix,O
5945,youtube,O
5945,anmachen,O
5946,youtube,O
5947,super,O
5947,rtl,O
5948,geh,O
5948,zu,O
5948,super,O
5948,rtl,O
5949,schalte,O
5949,radio sieben,B
5949,ein,O
5950,radio,O
5950,sieben,B
5951,dmax,O
5951,slobbys,O
5951,world,O
5952,srf zwei,B
5953,schalte,O
5953,auf,O
5953,ard,O
5954,kabel eins,B
5955,zdf,O
5956,ich,O
5956,suche,O
5956,den,O
5956,film,O
5956,apocalypto,O
5957,zeig,O
5957,mir,O
5957,die,O
5957,geissens,O
5958,zeig,O
5958,mir,O
5958,rtl zwei,B
5959,hey,O
5959,swisscom,O
5959,schalt,O
5959,auf,O
5959,vox,O
5960,hey,O
5960,swisscom,O
5960,schalt,O
5960,auf,O
5960,animal,O
5960,planet,O
5961,hey,O
5961,swisscom,O
5961,suche,O
5961,den,O
5961,film,O
5961,hilfe,O
5961,es,O
5961,weihnachtet,O
5961,sehr,O
5962,hey,O
5962,swisscom,O
5962,rtl,O
5962,crime,O
5963,srf eins,B
5963,einschalten,O
5964,hey,O
5964,swisscom,O
5964,rtl,O
5965,hey,O
5965,swisscom,O
5965,zeige,O
5965,mir,O
5965,kinderserien,O
5966,rtl,O
5967,hey,O
5967,swisscom,O
5967,schalt,O
5967,mir,O
5967,lt,O
5967,rtl,O
5967,ein,O
5968,teleclub,O
5969,auf,O
5969,youtube,O
5969,schalten,O
5970,youtube,O
5971,rtl,O
5972,hey,O
5972,swisscom kanal zweiundfünfzig,B
5973,öffne,O
5973,radio srf drei,B
5974,nasa,O
5974,tv,O
5975,nausa,O
5975,tv,O
5976,geh,O
5976,zu,O
5976,radio,B
5976,srf drei,B
5977,geh,O
5977,zu,O
5977,teleclub,O
5977,zoom,O
5978,geh,O
5978,zu,O
5978,srf drei radio,B
5979,radio,O
5979,schlagersahne,O
5979,starten,O
5980,zeig,O
5980,mir,O
5980,nashorn panda und co,B
5981,gehe,O
5981,zu,O
5981,radio,B
5981,srf drei,B
5982,hey,O
5982,swisscom sf eins,B
5982,bitte,O
5983,geh,O
5983,zu,O
5983,radio,B
5983,srf drei,B
5984,radio,O
5984,swisscom,O
5984,starten,O
5985,zeig,O
5985,mir,O
5985,tierisch,O
5986,die,O
5986,eiskönigin,O
5987,eiskönigin,O
5988,filmtitel,O
5988,die,O
5988,eiskönigin,O
5989,netflix,O
5990,filmtitel,O
5990,die,O
5990,eiskönigin,O
5991,die,O
5991,eiskönigin,O
5992,rtl zwei,B
5993,ard,O
5994,orf zwei,B
5995,ard,O
5996,öffne,O
5996,youtube,O
5997,netflix,O
5998,radio,O
5999,starte,O
5999,das,O
5999,gerät,O
5999,irobot,O
6000,s eins,B
6001,schalte,O
6001,auf,O
6001,prosieben,O
6002,rtl zwei,B
6003,schalte,O
6003,auf,O
6003,srf eins,B
6004,schalte,O
6004,auf,O
6004,zdf,O
6005,rtl,O
6006,radio,O
6006,energy,O
6007,swisscom,B
6007,bitte,O
6007,srf zwei,B
6008,spule,O
6008,zweihundert sekunden,B
6008,vor,O
6009,hey,O
6009,swisscom,O
6009,box,B
6009,kannst,O
6009,du,O
6009,uns,O
6009,ein,O
6009,paar dreid filme,B
6009,anbieten,O
6010,rtl zwei,B
6011,alarm,O
6011,cobra elf,B
6012,schalte,O
6012,auf,O
6012,radio,O
6012,beo,O
6013,rtl,O
6014,kabel eins doku,B
6015,schalte,O
6015,auf,O
6015,rtl,O
6016,ich,O
6016,möchte,O
6016,radio,O
6016,srf,O
6016,swiss,O
6016,pop,O
6017,sf eins,B
6018,gehe,O
6018,zu,O
6018,prosieben,O
6019,wie,O
6019,warm,O
6019,ist,O
6019,es,O
6019,in,O
6019,aarau,O
6020,wie,O
6020,warm,O
6020,ist,O
6020,es,O
6020,in,O
6020,aarau,O
6021,wie,O
6021,warm,O
6021,ist,O
6021,es,O
6021,in,O
6021,pfäffikon,O
6022,gehe,O
6022,auf,O
6022,rtl eins,B
6023,schalte,O
6023,das,O
6023,gerät,O
6023,deckenlampe,O
6023,aus,O
6024,srf zwei,B
6025,suche,O
6025,prosieben,O
6026,wechsle,O
6026,zu,O
6026,rai,O
6026,uno,O
6027,zeigst,O
6027,du,O
6027,mir,O
6027,rtl,O
6028,vision,O
6028,tv,O
6029,vision,O
6029,tv,O
6030,vision,O
6030,tv,O
6031,vision,O
6031,tv,O
6032,vision,O
6032,tv,O
6032,vision,O
6032,tv,O
6032,vision,O
6032,tv,O
6033,vision,O
6033,tv,O
6034,prosieben,O
6035,rtl zwei,B
6036,hey,O
6036,swisscom,O
6036,meteo,O
6036,eischoll,O
6037,animal,O
6037,planet,O
6038,radio,O
6039,aufnahmen,O
6040,orf zwei,B
6041,schalte,O
6041,auf,O
6041,radio,O
6041,eviva,O
6042,schalte,O
6042,auf,O
6042,musikwelle,O
6043,gehe,O
6043,auf,O
6043,youtube,O
6044,gehe,O
6044,zu,O
6044,srf zwei,B
6045,mach,O
6045,netflix,O
6046,schalte,O
6046,srf zwei,B
6046,ein,O
6047,srf zwei,B
6048,zeige,O
6048,mir,O
6048,dmax,O
6049,zeige,O
6049,mir,O
6049,rtl zwei,B
6050,gehe,O
6050,zu,O
6050,super,O
6050,rtl,O
6051,rtl,O
6052,kanal eins,B
6053,suche,O
6053,den,B
6053,sender srf eins,B
6054,such,O
6054,den,O
6054,schauspieler,O
6054,shah,O
6054,rukh,O
6054,khan,O
6055,gehe,O
6055,zu,O
6055,srf eins,B
6056,srf zwei,B
6057,suche,O
6057,grip,O
6057,das,O
6057,motormagazin,O
6058,tv,O
6058,guide,O
6059,switch,O
6060,netflix,O
6061,netflix,O
6062,hey,O
6062,swisscom rtl zwei,B
6063,szene,O
6063,gute,O
6063,nacht,O
6063,aktivieren,O
6064,geh,O
6064,auf,O
6064,rtl,O
6065,sf eins,B
6066,youtube,O
6067,netflix,O
6068,vierzig sekunden zurück,B
6069,netflix,O
6070,geh,O
6070,auf,O
6070,srf,O
6071,schalt,O
6071,auf,O
6071,srf zwei,B
6072,rtl,O
6072,bitte,O
6073,hey,B
6073,swisscom srf eins,B
6074,sch,B
6074,schweiz eins,B
6075,arte,O
6076,schalte,O
6076,gerät,O
6076,stehlampe,O
6076,ein,O
6077,shopping,O
6077,queen,O
6077,suchen,O
6078,galileo,O
6079,sender hundertachtzig,B
6080,geh,O
6080,auf,O
6080,rtl,O
6081,dreissig,O
6081,sekunden,O
6081,zurück,O
6082,geh,O
6082,auf,O
6082,prosieben,O
6083,w neun,B
6084,hey,O
6084,swisscom,O
6084,aufnahmen,O
6085,netflix,O
6086,hey,O
6086,swisscom,O
6086,bbc,O
6087,srf eins,B
6088,hey,O
6088,swisscom,O
6088,netflix,O
6089,arte,O
6090,hey,O
6090,swisscom,O
6090,geh,O
6090,auf,O
6090,youtube,O
6091,hey,O
6091,swisscom,O
6091,bachelorette,O
6092,hey,O
6092,swisscom,O
6092,rtl,O
6093,hey,O
6093,swisscom,O
6093,rtl,O
6093,bitte,O
6094,srf zwei,B
6095,srf eins,B
6096,bachelorette,O
6097,schalte,O
6097,das,O
6097,gerät,O
6097,licht,O
6097,aus,O
6098,drei plus,B
6099,gehe,O
6099,zu,O
6099,radio,O
6099,swiss,O
6099,classic,O
6100,geh,O
6100,bitte,O
6100,auf,O
6100,rtl zwei,B
6101,tagesschau,O
6101,hey,O
6101,swisscom,O
6101,tagesschau,O
6102,zeig,O
6102,mir,O
6102,das,O
6102,wetter,O
6102,von,O
6102,morgen,O
6102,von,O
6102,roggwil,O
6103,rtl zwei,B
6104,rtl,O
6105,tagesschau,O
6106,dreissig,O
6106,sekunden,O
6106,vorspulen,O
6107,schalte,O
6107,auf,O
6107,daddy s home zwei,B
6108,zdf,O
6109,rtl zwei,B
6110,swiss,O
6110,pop,O
6111,ich,O
6111,möchte,O
6111,porno,O
6111,schauen,O
6112,will,O
6112,dmax,O
6112,schauen,O
6113,gerät,O
6113,küche,O
6113,ausschalten,O
6114,wetter,O
6114,für,O
6114,tiefen,O
6115,bitte,O
6115,ruf,O
6115,rtl,O
6116,geh,O
6116,au,O
6116,kika,O
6117,nachttischlampe,O
6117,ausschalten,O
6118,starte,O
6118,netflix,O
6119,netflix,O
6119,netflix,O
6120,netflix,O
6121,radio,O
6121,swiss,O
6121,pop,O
6121,srf,O
6122,radio,O
6122,srf,O
6122,swiss,O
6122,pop,O
6123,sechs plus,B
6124,swiss,O
6124,pop,O
6124,radio,O
6124,swiss,O
6124,pop,O
6125,geh,O
6125,zu,O
6125,sechs plus,B
6126,sechs plus,B
6127,wie,O
6127,wird,O
6127,das,O
6127,wetter,O
6127,heute,O
6127,in,O
6127,rheinfelden,O
6128,kabel eins,B
6129,hey,O
6129,swisscom,O
6129,schalte,O
6129,auf,O
6129,rtl,O
6130,drei plus,B
6131,drei plus,B
6132,drei plus,B
6133,sender vierundzwanzig,B
6134,spiele,O
6134,rihanna,O
6134,auf,O
6134,spotify,O
6135,überspring,O
6135,zehn sekunden,B
6136,arte,O
6137,youtube,O
6138,wechsle,O
6138,zum,O
6138,mtv,O
6139,netflix,O
6140,netflix,O
6141,geh,O
6141,zu,O
6141,youtube,O
6142,youtube,O
6143,hey,O
6143,swisscom,O
6143,wetter,O
6143,in,O
6143,bern,O
6144,wie,O
6144,ist,O
6144,das,O
6144,wetter,O
6144,in,O
6144,basel,O
6145,hey,O
6145,swisscom,O
6145,wie,O
6145,ist,O
6145,das,O
6145,wetter,O
6145,in,O
6145,bern,O
6146,hey,O
6146,swisscom,O
6146,wie,O
6146,ist,O
6146,das,O
6146,wetter,O
6146,in,O
6146,basel,O
6147,schalte,O
6147,die,O
6147,kleine,O
6147,lampe,O
6147,an,O
6148,hey,O
6148,swisscom,O
6148,schalt,O
6148,auf,O
6148,rtl,O
6149,starte,O
6149,youtube,O
6150,wie,O
6150,ist,O
6150,das,O
6150,wetter,O
6150,morgen,O
6150,in,O
6150,olten,O
6151,sch,O
6151,vorspulen drei hundert sekunden,B
6152,srf eins,B
6153,schweiz eins,B
6154,tv,O
6154,nitro,O
6155,schalte,O
6155,youtube,O
6155,ein,O
6156,sat eins,B
6157,gehe,O
6157,auf,O
6157,nick,O
6158,youtube,O
6159,netflix,O
6160,srf,O
6160,info,O
6161,rtl eins,B
6162,szene,O
6162,wohnzimmer,O
6162,ausschalten,O
6163,aufnahmen,O
6164,licht,O
6164,tv,O
6164,aus,O
6165,programm,O
6165,fünfundachzig,B
6166,fünfundachzig,B
6167,kanal fünfundzwanzig,B
6168,programm,O
6168,fünfundachzig,B
6169,kanal fünfundachzig,B
6170,programm,O
6170,fünfundzwanzig,B
6171,programm,O
6171,einhundertzwanzig,B
6172,sender fünfundzwanzig,B
6173,sender neunzig,B
6174,sender fünfundachzig,B
6175,home,O
6176,sender neunzig,B
6177,sender sechsundachtzig,B
6178,sender achtundzwanzig,B
6179,radio,O
6180,hey,O
6180,swisscom swr um vierzehn uhr fünfzehn,B
6180,einschalten,O
6181,doku,O
6182,krimi,O
6183,suche,O
6183,pur,O
6183,plus,O
6184,srf eins,B
6185,netflix,O
6186,öffne,O
6186,youtube,O
6187,hey,O
6187,swisscom,O
6187,öffne,O
6187,spotify,O
6188,zdf,O
6189,schalte,O
6189,bitte,O
6189,srf eins,B
6190,hey,O
6190,swisscom,O
6190,schalte,O
6190,youtube,O
6190,ein,O
6191,radio,O
6191,swiss,O
6191,pop,O
6192,swiss,O
6192,pop,O
6193,srf eins,B
6194,netflix,O
6195,zeig,O
6195,mir,O
6195,pro sieben,B
6196,hey,O
6196,swisscom orf zwei,B
6197,sat eins,B
6198,öffne,O
6198,netflix,O
6199,starte,O
6199,netflix,O
6200,geh,O
6200,zu,O
6200,netflix,O
6201,arte,O
6202,such,O
6202,ein,O
6202,superheldenfilm,O
6203,schalte,O
6203,auf,O
6203,kika,O
6204,sender,B
6204,srf eins,B
6204,an,O
6205,bitte,O
6205,schalte,O
6205,auf,O
6205,kika,O
6205,und,O
6206,suche,O
6206,mir,O
6206,die,O
6206,serie,O
6206,mom,O
6207,nickelodeon,O
6207,schweiz,O
6208,rtl,O
6209,öffne,O
6209,netflix,O
6210,netflix,O
6211,sender dreissig,B
6212,schalt,O
6212,mal,O
6212,um,O
6212,auf,O
6212,pro sieben,B
6213,netflix,O
6214,geh,O
6214,zu,O
6214,tvo,O
6215,pro sieben,B
6216,zeig,O
6216,mir,O
6216,ein,O
6216,actionfilm,O
6217,mach,O
6217,die,O
6217,lampe,O
6217,aus,O
6218,zeige,O
6218,mir,O
6218,den,O
6218,kinderkanal,O
6219,schalte,O
6219,gerät,O
6219,wohnzimmer,O
6219,aus,O
6220,hey,O
6220,swisscom,O
6220,suche,O
6220,sido,O
6220,geniess,O
6220,das,O
6220,leben,O
6220,vor,O
6220,dem,O
6220,tod,O
6220,auf,O
6220,spotify,O
6221,one,O
6221,bitte,O
6222,kanal sechsundfünfzig,B
6223,gehe,O
6223,zu,O
6223,swf drei,B
6224,hey,O
6224,swisscom sat eins,B
6225,suche,O
6225,nach,O
6225,krieg,O
6225,der,O
6225,welten,O
6226,suche,O
6226,nach,O
6226,king,O
6226,arthur,O
6227,suche,O
6227,nach,O
6227,starwars,O
6227,die,O
6227,rache,O
6227,der,O
6227,sith,O
6228,spiele,O
6228,den,O
6228,sender,O
6228,vox,O
6229,suche,O
6229,télévision,O
6229,romande,O
6230,suche,O
6230,télévision,O
6230,suisse,O
6230,romande,O
6231,suche,O
6231,télévision,O
6231,suisse,O
6232,schalte,O
6232,das,O
6232,radio,O
6232,ein,O
6233,netflix,O
6234,a,O
6234,auf,O
6234,kanal fünf,B
6235,was,O
6235,ist,O
6235,für,O
6235,wetter,O
6235,in,O
6235,port,O
6236,srf zwei,B
6237,lampe,O
6237,aus,O
6238,srf zwei,B
6239,hey,O
6239,swisscom spul zehn sekunden nach vorne,B
6240,hey,O
6240,swisscom sat eins,B
6240,bitte,O
6241,srf eins,B
6242,pause,O
6242,überspringen,B
6242,hundert zwanzig sekunden,B
6243,radio bern eins,B
6244,srf eins,B
6245,tele,O
6245,ostschweiz,O
6246,zeig,O
6246,mir,O
6246,two,O
6246,and,O
6246,a,O
6246,half,O
6246,men,O
6247,hey,O
6247,swisscom,B
6247,geh,O
6247,auf,O
6247,sat eins,B
6248,eins,O
6249,stehlampe,O
6249,ausschalten,O
6250,radio,O
6250,fm,O
6251,wechsle,O
6251,zu,O
6251,srf zwei,B
6252,srf eins basel,B
6252,einstellen,O
6253,wechsle,O
6253,zu,O
6253,srf zwei,B
6254,öffne,O
6254,youtube,O
6255,netflix,O
6256,geh,O
6256,zu,O
6256,game,O
6256,tv,O
6257,srf zwei,B
6257,einschalten,O
6258,schalte,O
6258,gerät,O
6258,stehlampe,O
6258,ein,O
6259,gehe,O
6259,zu,O
6259,netflix,O
6260,sky,O
6261,netflix,O
6262,radio,O
6262,argovia,O
6263,srf eins,B
6264,pro sieben,B
6265,sender zehn,B
6266,radio eins null fünf,B
6267,hey,O
6267,swisscom,O
6267,ich,O
6267,möchte,O
6267,eine,O
6267,zauberhafte,O
6267,nanny,O
6267,sehen,O
6268,schalte,O
6268,auf,O
6268,radio,O
6268,musikwelle,O
6269,radio,O
6269,central,O
6270,srf zwei,B
6271,zeige,O
6271,mir,O
6271,schispringen,O
6272,schalte,O
6272,netflix,O
6272,ein,O
6273,rtl zwei,B
6274,orf,O
6275,schalte,O
6275,auf,O
6275,zdf,O
6276,srf eins,B
6277,zeige,O
6277,langlauf,O
6278,sf,O
6279,schalte,O
6279,auf,O
6279,orf eins,B
6279,um,O
6280,radio,O
6280,ein,O
6281,dreissig,O
6281,sekunden,O
6281,vorwärts,O
6282,dreissig,O
6282,sekunden,O
6282,vorwärts,O
6283,suche,O
6283,den,O
6283,film,O
6283,schloss,O
6283,einstein,O
6284,sat eins,B
6285,sat eins,B
6286,radio,O
6286,energy,O
6286,zürich,O
6287,hey,B
6287,swisscom radio bern eins,B
6288,fernsehsendung,O
6288,srf eins,B
6289,schalte,O
6289,lampe,O
6289,aus,O
6290,srf zwei,B
6291,orf eins,B
6292,mach,O
6292,kika,O
6293,dazn,O
6294,zeig,O
6294,uns,O
6294,einen,O
6294,liebesfilm,O
6295,hey,O
6295,swisscom,B
6295,schalt,O
6295,bitte,O
6295,auf,O
6295,srf eins,B
6296,kanal eins,B
6297,schalte,O
6297,auf,O
6297,netflix,O
6298,netflix,O
6299,radio,O
6299,energy,O
6299,hören,O
6300,sender,O
6300,arte,O
6301,zeig,O
6301,mir,O
6301,dmax,O
6302,schalte,O
6302,den,O
6302,fernseher,O
6302,auf,O
6302,prosieben,O
6303,gerät,O
6303,elefantenbaum,O
6303,an,O
6304,gerät,O
6304,elefantenbaum,O
6304,an,O
6305,schalte,O
6305,um,O
6305,zu,O
6305,rtl,O
6306,ard,O
6307,zeig,O
6307,mir,O
6307,vox,O
6308,srf eins,B
6309,hey,O
6309,swisscom,O
6309,ard,O
6309,schauen,O
6310,öffne,O
6310,netflix,O
6310,the,O
6310,witcher,O
6311,netflix,O
6311,fortsetzen,O
6312,schalte,O
6312,auf,O
6312,radio,O
6312,energy,O
6313,hey,O
6313,swisscom,B
6313,bitte,O
6313,kanal sechzehn,B
6314,zeige,O
6314,mir,O
6314,meine,O
6314,aufnahmen,O
6315,schalte,O
6315,auf,O
6315,rtl zwei,B
6316,zeig,O
6316,mir,O
6316,die,O
6316,simpsons,O
6317,geh,O
6317,zu,O
6317,radio,O
6318,radio,O
6318,an,O
6319,suche,O
6319,n vierundzwanzig,B
6320,gehe,O
6320,zu,O
6320,srf eins,B
6321,gehe,O
6321,zehn sekunden zurück,B
6322,wie,O
6322,ist,O
6322,das,O
6322,wetter,O
6322,in,O
6322,elm,O
6323,schalte,O
6323,auf,O
6323,radio,O
6323,swiss,O
6323,pop,O
6324,suche,O
6324,n vierundzwanzig,B
6325,zeige,O
6325,mir,O
6325,einen,O
6325,krimi,O
6326,ich,O
6326,möchte,O
6326,tatort,O
6326,schauen,O
6327,zeige,O
6327,herr,O
6327,der,O
6327,ringe,O
6328,geh,O
6328,zu,O
6328,eigene,O
6328,aufnahme,O
6329,öffne,O
6329,netflix,O
6330,zeig,O
6330,mir,O
6330,ein,O
6330,liebesfilm,O
6331,meine,O
6331,aufnahmen,O
6332,schalte,O
6332,das,O
6332,gerät,O
6332,licht,O
6332,ein,O
6333,schalte,O
6333,das,O
6333,gerät,O
6333,lautsprecher,O
6333,aus,O
6334,sat eins gold,B
6335,mtv,O
6336,hey,O
6336,swisscom,O
6336,finde,O
6336,bbc,O
6336,america,O
6337,srf eins,B
6338,srf eins,B
6338,einschalten,O
6339,mach,O
6339,das,O
6339,licht,O
6339,an,O
6340,sky,O
6341,suche,O
6341,das,O
6341,tribunal,O
6342,srf,O
6343,zeig,O
6343,mir,O
6343,the,O
6343,greatest,O
6343,showman,O
6344,hey,O
6344,swisscom,O
6344,rtl,O
6344,schauen,O
6345,sport eins,B
6346,radio,O
6347,srf eins,B
6348,kanalplatz eins,B
6349,hey,O
6349,swisscom rai eins,B
6350,gehe,O
6350,zu,O
6350,srf drei,B
6351,bitte,O
6351,super,O
6351,rtl,O
6352,swr,O
6353,youtube,O
6354,my,O
6354,swisscom,O
6354,schalte,O
6354,auf,O
6354,energy,O
6354,zürich,O
6355,radio,B
6355,swr vier,B
6356,my,O
6356,swisscom,B
6356,schalte,O
6356,auf,O
6356,swr vier,B
6357,schalte,O
6357,das,O
6357,gerät,O
6357,licht,O
6357,aus,O
6358,sky,O
6359,gehe,O
6359,zu,O
6359,radio,O
6359,eviva,O
6360,geh,O
6360,zu,O
6360,rtl,O
6361,zeige,O
6361,kika,O
6362,stehlampe,O
6362,ausschalten,O
6363,bollywood,O
6363,film,O
6364,rtl,O
6365,bitte,O
6365,srf zwei,B
6366,schalte,O
6366,srf eins,B
6366,ein,O
6367,wetter,O
6367,in,O
6367,libingen,O
6368,zeig,O
6368,mir,O
6368,srf eins,B
6369,srf eins,B
6370,prosieben,O
6371,schalte,O
6371,auf,O
6371,srf zwei,B
6372,rtl zwei,B
6373,zeig,O
6373,nur,O
6373,ein,O
6373,liebesfilm,O
6374,schalte,O
6374,auf,O
6374,tlc,O
6375,gehe,O
6375,zu,O
6375,rtl,O
6376,geh,O
6376,auf,O
6376,kanal zwei,B
6377,srf eins,B
6378,aufnahmen,O
6379,zeig,O
6379,mir,O
6379,den sender sechshundertfünfzig,B
6380,geh,O
6380,zu,O
6380,euronews,O
6381,sonos,O
6381,one,O
6381,einschalten,O
6382,hey,O
6382,swisscom,O
6382,tv,O
6382,geh,O
6382,zu,O
6382,netflix,O
6383,ich,O
6383,möchte,O
6383,gerne,O
6383,euronews,O
6383,sehen,O
6384,hallo,O
6384,swisscom,O
6384,ich,O
6384,will,O
6384,servus,O
6385,schalte,O
6385,szene,O
6385,movie,O
6386,dreissig,O
6386,sekunden,O
6386,vorspulen,O
6387,öffne,O
6387,youtube,O
6388,zdf,O
6389,suche,O
6389,das,O
6389,boot,O
6390,dreissig,O
6390,sekunden,O
6390,nach,O
6390,vorne,O
6391,kabel eins doku,B
6392,szene,O
6392,lehne,O
6392,einschalten,O
6393,geh,O
6393,zu,O
6393,den,O
6393,aufnahmen,O
6394,spule,O
6394,vierundzwanzig sekunden,B
6394,vor,O
6395,dreihundert sekunden vorspulen,B
6396,suche,O
6396,die,O
6396,schöne,O
6396,und,O
6396,das,O
6396,biest,O
6397,tfi,O
6398,schalte,O
6398,auf,O
6398,fox,O
6399,kabel eins,B
6400,boomerang,O
6401,srf drei,B
6402,mach,O
6402,homescreen,O
6403,radio,O
6404,suche,O
6404,jan,O
6404,fedder,O
6405,zdf,O
6406,radio,O
6406,freiburg,O
6406,bitte,O
6407,hey,O
6407,swisscom,O
6407,mach,O
6407,super,O
6407,rtl,O
6407,auf,O
6408,hey,O
6408,swisscom,O
6408,mach,O
6408,super,O
6408,rtl,O
6408,au,O
6409,spiel,O
6409,pro sieben,B
6410,hey,O
6410,swisscom,O
6410,starte,O
6410,netflix,O
6411,hey,B
6411,swisscom rtl eins rtl,B
6412,hey,O
6412,swisscom,O
6412,mach,O
6412,youtube,O
6412,auf,O
6413,ich,O
6413,möchte,O
6413,big,O
6413,bang,O
6413,theory,O
6413,anschauen,O
6414,sat eins,B
6415,rtl zwei,B
6416,hey,O
6416,swisscom,O
6416,pink,O
6416,plus,O
6417,srf eins,B
6417,bitte,O
6418,auf,O
6418,pro sieben,B
6418,umschalte,O
6419,zeige,O
6419,mir,O
6419,alles,O
6419,was,O
6419,zählt,O
6420,gehe,O
6420,zu,O
6420,schweiz eins,B
6421,hey,O
6421,swisscom,O
6421,schalte,O
6421,netflix,O
6421,an,O
6422,zdf,O
6423,zeig,O
6423,eishockey,O
6424,hey,O
6424,swisscom,O
6424,schalte,O
6424,auf,O
6424,einstellungen,O
6425,prosieben,O
6426,hey,O
6426,swisscom,O
6426,suche,O
6426,papa,O
6426,moll,O
6427,hey,O
6427,swisscom,O
6427,kinderkanal,O
6428,hey,O
6428,swisscom,O
6428,gehe,O
6428,zu,O
6428,spotify,O
6429,schalte,O
6429,auf,O
6429,srf zwei,B
6430,zeig,O
6430,mir,O
6430,filme,O
6430,mit,O
6430,harrison,O
6430,ford,O
6431,spiele,O
6431,radio,O
6432,schalte,O
6432,srf zwei,B
6433,zdf,O
6434,mycloud,O
6435,schalte,O
6435,auf,O
6435,srf eins,B
6436,spiele,O
6436,radio,O
6436,pilatus,O
6437,ich,O
6437,möchte,O
6437,radio srf eins,B
6438,hey,O
6438,swisscom,B
6438,schalte,O
6438,auf,O
6438,sf zwei,B
6439,radio,O
6440,ard,O
6440,umschalten,O
6441,rtl zwei,B
6442,energy,O
6442,tv,O
6443,zeige,O
6443,mir,O
6443,alle,O
6443,episoden,O
6443,von,O
6443,die,O
6443,reimanns,O
6444,schalte,O
6444,auf,O
6444,rtl zwei,B
6445,rtl zwei,B
6446,hey,O
6446,swisscom,O
6446,mach,O
6446,toggo,O
6446,auf,O
6447,radio,O
6448,chiara,O
6448,sofia,O
6448,anrufen,O
6449,auf,O
6449,sat drei,B
6450,youtube,O
6451,hey,O
6451,swisscom,O
6451,such,O
6451,den,O
6451,film,O
6451,hotel,O
6451,transsilvanien,O
6452,zdf,O
6452,bitte,O
6453,radio srf eins,B
6454,liebesfilm,O
6455,ich,O
6455,möchte,O
6455,volle,O
6455,kanne,O
6455,schauen,O
6456,licht,O
6456,ausschalten,O
6457,youtube,O
6458,hope,O
6458,channel,O
6459,zeig,O
6459,mir,O
6459,das,O
6459,wetter,O
6459,morgen,O
6459,in,O
6459,bern,O
6460,energy,O
6460,bern,O
6461,hey,O
6461,swisscom,O
6461,mach,O
6461,mir,O
6461,bitte,O
6461,pee,O
6461,patrol,O
6462,szene,O
6462,tanne,O
6462,einschalten,O
6463,srf zwei,B
6464,hey,O
6464,swisscom,B
6464,schalte,O
6464,auf,O
6464,schweiz zwei,B
6465,al,O
6465,jazeera,O
6466,ndr,O
6467,geh,O
6467,zu,O
6467,rtl,O
6468,zeige,O
6468,meine,O
6468,fotos,O
6468,auf,O
6468,mycloud,O
6469,schalte,O
6469,auf,O
6469,d,O
6469,max,O
6470,hey,O
6470,swisscom,B
6470,schalte,O
6470,kanal sechsundneunzig,B
6470,an,O
6471,netflix,O
6472,suche,O
6472,cold,O
6472,blood,O
6473,fox,O
6474,geh,O
6474,zu,O
6474,prosieben,O
6475,sat eins gold,B
6476,programm eins,B
6477,hey,O
6477,swisscom,O
6477,schalte,O
6477,auf,O
6477,super,O
6477,rtl,O
6478,hey,O
6478,swisscom,O
6478,finde,O
6478,pulp,O
6478,fiction,O
6479,tv fünfundzwanzig,B
6480,sender neun,B
6481,sat eins,B
6482,sender neun,B
6483,netflix,O
6484,aufnahmen,O
6485,suche,O
6485,csi,O
6486,rtl,O
6487,macht,O
6487,das,O
6487,licht,O
6487,an,O
6488,wie,O
6488,wird,O
6488,das,O
6488,wetter,O
6488,in,O
6488,zweisimmen,O
6488,morgen,O
6489,sender elf,B
6490,sf eins,B
6491,rtl,O
6492,sf eins,B
6493,suche,O
6493,der,O
6493,blaulicht,O
6493,report,O
6494,schalte,O
6494,auf,O
6494,rtl zwei,B
6495,kabel eins,B
6496,gerät,O
6496,fensterlampe,O
6496,einschalten,O
6497,mach,O
